2017.04.22	18:00	CRA	LEG	1:2	Kraków	9	45	7	48.2	0	0	0	12432	1
2017.04.17	15:30	LEG	KOR	0:0	Warszawa	8	42	4	4.2	0	0	1	17962	2
2017.04.09	18:00	LPO	LEG	1:2	Poznań	15	51	3	0	41.9	0	0	41026	1
2017.04.01	20:30	LEG	POG	2:0	Warszawa	17	48	2	0	0	0	1	22210	1
2017.03.19	18:00	LGD	LEG	1:2	Gdańsk	1	86	3	0	0	0	0	37220	1
2017.03.12	18:00	LEG	WIS	1:0	Warszawa	5	55	4	0	0	0	1	26870	1
2017.03.03	20:30	ZAG	LEG	1:3	Lubin	3	70	4	0	0	0	0	10892	1
2017.02.26	18:00	LEG	BBT	1:1	Warszawa	6	76	3	69.4	0	0	1	14163	2
2017.02.19	18:00	LEG	RCH	1:3	Warszawa	2	81	1	17	12.8	0	1	17409	0
2017.02.11	20:30	ARK	LEG	0:1	Gdynia	-5	79	6	0	0	0	0	9154	1
2016.12.18	18:00	LEG	GKŁ	5:0	Warszawa	0	94	1	11.8	67.1	0	1	21901	1
2016.12.11	18:00	PIA	LEG	1:5	Gliwice	5	93	9	44.6	14.1	0	0	8219	1
2016.12.02	20:30	LEG	WPŁ	2:2	Warszawa	2	81	5	47.5	0	0	1	21821	2
2016.11.27	18:00	ŚLĄ	LEG	0:4	Wrocław	1	84	7	0	0	0	0	22004	1
2016.11.18	20:30	JAG	LEG	1:4	Białystok	6	90	6	0	14.8	0	0	18765	1
2016.11.06	18:00	LEG	CRA	2:0	Warszawa	6	88	3	45.9	40.5	0	1	24342	1
2016.10.28	20:30	KOR	LEG	2:4	Kielce	9	90	5	43.5	23.9	0	0	8477	1
2016.10.22	20:30	LEG	LPO	2:1	Warszawa	7	93	1	41.7	67.9	0	1	28842	1
2016.10.14	20:30	POG	LEG	3:2	Szczecin	7	76	6	0	2.1	0	0	9328	0
2016.10.01	20:30	LEG	LGD	3:0	Warszawa	16	77	4	25	17.9	0	1	18941	1
2016.09.23	20:30	WIS	LEG	0:0	Kraków	11	87	1	0	43.3	0	0	19477	2
2016.09.18	18:00	LEG	ZAG	2:3	Warszawa	17	48	4	0	0	0	1	14085	0
2016.09.10	20:30	BBT	LEG	2:1	Nieciecza	N/A	N/A	N/A	0	0	0	0	4555	0
2016.08.28	18:00	RCH	LEG	0:2	Chorzów	27	45	5	0	0	0	0	9010	1
2016.08.20	20:30	LEG	ARK	1:3	Warszawa	22	60	4	0	0	0	1	16529	0
2016.08.13	18:00	GKŁ	LEG	1:0	Lublin	20	63	3	17.4	6.5	0	0	9248	0
2016.08.07	18:00	LEG	PIA	0:0	Warszawa	22	41	6	0	0	0	1	18332	2
2016.07.30	20:30	WPŁ	LEG	2:3	Płock	22	61	1	0	0	0	0	9700	1
2016.07.23	20:30	LEG	ŚLĄ	0:0	Warszawa	23	61	3	0	0	0	1	12173	2
2016.07.16	20:30	LEG	JAG	1:1	Warszawa	19	68	2	47.3	0	0	1	13655	2
