2015.04.29	20:30	LEG	POG	2:1	Warszawa	10	54	2	0	22.2	0	1	13958	1
2015.04.24	20:30	RCH	LEG	0:0	Chorzów	16	48	2	0	0	0	0	9284	2
2015.04.19	18:00	LEG	ZAW	2:0	Warszawa	8	57	6	41	0	0	1	16603	1
2015.04.11	15:30	LGD	LEG	1:0	Gdańsk	20	32	4	50	0	0	0	36500	0
2015.04.04	20:30	LEG	PIA	2:0	Warszawa	1	100	3	33.3	8.3	0	1	11380	1
2015.03.22	18:00	LPO	LEG	2:1	Poznań	2	33	2	0	0	0	0	41545	0
2015.03.15	18:00	LEG	WIS	2:2	Warszawa	8	70	5	4.7	0	0	1	26096	2
2015.03.08	18:00	ŚLĄ	LEG	1:3	Wrocław	12	47	2	0	0	0	0	21005	1
2015.03.01	18:00	LEG	POD	3:0	Warszawa	7	74	3	37.1	35.7	0	1	12690	1
2015.02.22	18:00	KOR	LEG	0:0	Kielce	7	58	1	13	52.2	0	0	11006	2
2015.02.15	18:00	LEG	JAG	1:3	Warszawa	-1	84	7	0	56.2	0	1	20633	0
2014.12.14	18:00	GKŁ	LEG	3:1	Lublin	4	94	1	60.9	32.6	0	0	7000	0
2014.12.05	20:30	GÓR	LEG	0:4	Zabrze	0	87	3	3.2	100	0	0	3000	1
2014.12.01	18:00	LEG	CRA	2:0	Warszawa	-4	77	6	0	0	0	1	12510	1
2014.11.21	20:30	GKS	LEG	0:3	Bełchatów	2	93	0	6.4	23.4	0	0	4765	1
2014.11.09	18:00	POG	LEG	2:1	Szczecin	8	93	4	6.2	93.8	0	0	8324	0
2014.11.02	18:00	LEG	RCH	2:1	Warszawa	8	84	3	0	66.7	0	1	12938	1
2014.10.26	18:00	ZAW	LEG	1:2	Bydgoszcz	8	83	1	0	100	0	0	4587	1
2014.10.17	20:30	LEG	LGD	1:0	Warszawa	10	100	3	13.6	93.2	0	1	18171	1
2014.10.05	15:30	PIA	LEG	3:1	Gliwice	17	52	4	0	31.9	0	0	7714	0
2014.09.27	20:30	LEG	LPO	2:2	Warszawa	12	76	3	11.6	41.9	0	1	25934	2
2014.09.21	18:00	WIS	LEG	0:3	Kraków	18	82	2	59.2	53.9	0	0	31635	1
2014.09.13	20:30	LEG	ŚLĄ	4:3	Warszawa	21	64	3	24.5	0	0	1	16242	1
2014.08.31	15:30	POD	LEG	2:1	Bielsko-Biała	23	54	3	35.1	43.2	27	0	3500	0
2014.08.24	15:30	LEG	KOR	2:0	Warszawa	15	94	4	87	0	0	1	12729	1
2014.08.15	20:30	JAG	LEG	0:3	Białystok	14	89	1	21.7	30.4	8.7	0	7435	1
2014.08.09	20:30	LEG	GKŁ	5:0	Warszawa	24	65	2	0	0	0	1	10334	1
2014.08.02	20:30	LEG	GÓR	1:1	Warszawa	26	48	4	0	8.1	0	1	12351	2
2014.07.26	20:30	CRA	LEG	1:3	Kraków	23	78	0	0	36.6	0	0	8306	1
2014.07.19	20:30	LEG	GKS	0:1	Warszawa	25	42	3	15	0	0	1	8699	0
