2016.04.09	18:00	LGD	RCH	2:0	Gdańsk	8	66	5	0	21.2	0	1	19368	1
2016.04.02	20:30	LEG	LGD	1:1	Warszawa	7	49	2	0	0	0	0	28207	2
2016.03.20	15:30	LGD	BBT	1:1	Gdańsk	6	70	5	0	0	0	1	LGD	2
2016.03.13	18:00	GÓR	LGD	1:1	Zabrze	2	75	1	2.1	51.1	0	0	12586	2
2016.03.06	15:30	LGD	JAG	5:1	Gdańsk	7	87	3	0	0	0	1	11411	1
2016.03.01	20:30	ZAG	LGD	1:0	Lubin	-1	100	5	4.3	66.7	0	0	3049	0
2016.02.27	18:00	LGD	PIA	3:1	Gdańsk	1	87	1	0	100	0	1	11106	1
2016.02.20	15:30	KOR	LGD	4:2	Kielce	3	81	4	13	52.2	0	0	5103	0
2016.02.13	18:00	LGD	POD	5:0	Gdańsk	0	93	2	0	100	0	1	9587	1
2015.12.19	18:00	GKŁ	LGD	3:1	Lublin	6	96	3	10.9	71.7	0	0	3734	0
2015.12.12	18:00	LGD	WIS	2:0	Gdańsk	4	87	6	0	0	0	1	9527	1
2015.12.06	15:30	LGD	ŚLĄ	1:0	Gdańsk	8	66	9	0	0	0	1	8827	1
2015.12.02	18:00	POG	LGD	1:0	Szczecin	9	87	3	33.9	33.9	0	0	3214	0
2015.11.29	15:30	LGD	LPO	0:1	Gdańsk	4	93	5	0	0	0	1	14260	0
2015.11.23	18:00	CRA	LGD	3:0	Kraków	1	79	2	13.8	25.9	0	0	6367	0
2015.11.07	18:00	RCH	LGD	3:2	Chorzów	11	100	5	21.3	100	0	0	6829	0
2015.10.31	18:00	LGD	LEG	1:3	Gdańsk	6	81	4	0	50	0	1	19285	0
2015.10.25	15:30	BBT	LGD	0:1	Nieciecza	N/A	N/A	N/A	0	0	0	0	LGD	1
2015.10.16	18:00	LGD	GÓR	1:1	Gdańsk	7	93	3	0	0	0	1	10987	2
2015.10.02	20:30	JAG	LGD	0:3	Białystok	13	60	4	0	0	0	0	11195	1
2015.09.27	15:30	LGD	ZAG	3:1	Gdańsk	15	55	6	0	100	0	1	10796	1
2015.09.19	20:30	PIA	LGD	2:1	Gliwice	15	88	2	0	39.4	0	0	5877	0
2015.09.11	18:00	LGD	KOR	0:0	Gdańsk	17	59	6	0	0	0	1	11170	2
2015.08.28	18:00	POD	LGD	1:1	Bielsko-Biała	30	36	4	20	2	0	0	5035	2
2015.08.21	20:30	LGD	GKŁ	3:1	Gdańsk	17	72	3	0	100	0	1	12193	1
2015.08.16	18:00	WIS	LGD	3:3	Kraków	20	91	1	28.6	9.5	38.1	0	11115	2
2015.08.09	15:30	ŚLĄ	LGD	0:0	Wrocław	29	58	4	0	0	0	0	7939	2
2015.07.31	20:30	LGD	POG	1:1	Gdańsk	13	72	3	0	0	0	1	11173	2
2015.07.25	20:30	LPO	LGD	2:1	Poznań	21	69	3	30.2	0	3.8	0	13821	0
2015.07.17	20:30	LGD	CRA	0:1	Gdańsk	15	67	4	0	0	0	1	13143	0
