2015.04.29	20:30	KOR	LGD	3:2	Kielce	7	66	1	0	41.3	0	0	5769	0
2015.04.26	15:30	LGD	GKŁ	2:0	Gdańsk	12	82	6	12.9	48.4	0	1	23990	1
2015.04.18	15:30	ŚLĄ	LGD	3:0	Wrocław	9	53	6	27.7	0	0	0	11651	0
2015.04.11	15:30	LGD	LEG	1:0	Gdańsk	20	32	4	50	0	0	1	36500	1
2015.04.04	13:00	CRA	LGD	3:2	Kraków	4	70	5	8.5	23.4	0	0	6143	0
2015.03.21	20:30	LGD	GÓR	1:0	Gdańsk	0	93	6	0	0	0	1	12493	1
2015.03.13	20:30	POG	LGD	0:1	Szczecin	3	81	4	0	0	0	0	5284	1
2015.03.07	18:00	LGD	GKS	1:0	Gdańsk	8	66	4	0	0	0	1	9851	1
2015.02.27	18:00	RCH	LGD	1:1	Chorzów	5	93	2	0	57.4	0	0	5568	2
2015.02.21	15:30	LGD	ZAW	0:0	Gdańsk	8	49	4	0	0	0	1	15624	2
2015.02.13	20:30	LGD	WIS	1:0	Gdańsk	-1	100	2	0	90	0	1	14363	1
2014.12.13	18:00	LPO	LGD	1:0	Poznań	5	88	3	17	0	0	0	16029	0
2014.12.07	15:30	LGD	PIA	3:1	Gdańsk	0	93	2	0	0	0	1	7619	1
2014.11.29	15:30	POD	LGD	1:0	Bielsko-Biała	-4	86	6	0	0	0	0	3250	0
2014.11.23	15:30	LGD	JAG	1:1	Gdańsk	3	93	4	0	94.8	0	1	8805	2
2014.11.08	15:30	LGD	KOR	1:2	Gdańsk	8	87	2	0	100	0	1	8991	0
2014.10.31	18:00	GKŁ	LGD	1:1	Lublin	4	83	1	15.2	95.7	0	0	4033	2
2014.10.25	15:30	LGD	ŚLĄ	1:4	Gdańsk	1	75	6	0	0	0	1	13966	0
2014.10.17	20:30	LEG	LGD	1:0	Warszawa	10	100	3	13.6	93.2	0	0	18171	0
2014.10.04	18:00	LGD	CRA	1:0	Gdańsk	12	67	3	0	73.3	0	1	12510	1
2014.09.28	15:30	GÓR	LGD	2:2	Zabrze	17	55	3	0	2.1	0	0	3000	2
2014.09.19	20:30	LGD	POG	0:1	Gdańsk	18	64	2	0	65.2	0	1	13141	0
2014.09.14	18:00	GKS	LGD	1:1	Bełchatów	22	53	5	0	0	0	0	3314	2
2014.08.31	15:30	LGD	RCH	3:3	Gdańsk	18	83	4	0	0	0	1	14293	2
2014.08.22	18:00	ZAW	LGD	0:2	Bydgoszcz	21	36	4	17.4	4.3	0	0	1543	1
2014.08.17	18:00	WIS	LGD	3:1	Kraków	19	56	7	0	0	0	0	6016	0
2014.08.10	15:30	LGD	LPO	1:2	Gdańsk	22	64	5	0	0	0	1	25529	0
2014.08.01	20:30	PIA	LGD	1:3	Gliwice	20	94	4	0	57.4	0	0	4458	1
2014.07.25	20:30	LGD	POD	1:0	Gdańsk	23	57	4	0	0	0	1	14641	1
2014.07.19	18:00	JAG	LGD	2:2	Białystok	26	41	2	0	0	0	0	5782	2
