2017.04.22	18:00	PIA	JAG	0:1	Gliwice	7	49	7	0	0	0	1	4439	0
2017.04.17	15:30	BBT	PIA	1:0	Nieciecza	N/A	N/A	N/A	0	0	0	0	3012	0
2017.04.09	15:30	PIA	LGD	1:1	Gliwice	13	51	2	0	21.8	0	1	5974	2
2017.04.03	18:00	RCH	PIA	0:0	Chorzów	10	71	4	0	30.6	0	0	7837	2
2017.03.18	15:30	PIA	ARK	3:2	Gliwice	7	87	8	37.1	15.7	0	1	4154	1
2017.03.10	18:10	ŚLĄ	PIA	3:4	Wrocław	6	84	3	53.2	21	0	0	6262	1
2017.03.04	20:30	PIA	WIS	1:2	Gliwice	12	50	6	0	0	0	1	5447	0
2017.02.26	15:30	GKŁ	PIA	1:0	Lublin	5	54	4	0	0	0	0	1401	0
2017.02.18	20:30	PIA	LPO	0:3	Gliwice	1	100	2	23.4	70.2	0	1	3875	0
2017.02.13	18:00	POG	PIA	2:1	Szczecin	-5	84	3	0	97.8	0	0	3883	0
2016.12.19	18:00	ZAG	PIA	2:1	Lubin	1	96	3	0	100	0	0	4121	0
2016.12.11	18:00	PIA	LEG	1:5	Gliwice	5	93	9	44.6	14.1	0	1	8219	0
2016.12.03	15:30	PIA	KOR	1:0	Gliwice	0	74	4	0	2.1	0	1	4002	1
2016.11.27	15:30	WPŁ	PIA	0:0	Płock	2	87	4	8.1	35.1	0	0	3145	2
2016.11.18	18:00	PIA	CRA	2:2	Gliwice	8	81	4	0	46.7	0	1	4532	2
2016.11.05	18:00	JAG	PIA	2:0	Białystok	3	77	4	0	0	0	0	8260	0
2016.10.28	18:00	PIA	BBT	2:1	Gliwice	10	82	6	28.9	46.1	0	1	4726	1
2016.10.23	15:30	LGD	PIA	3:2	Gdańsk	7	100	3	0	0	0	0	17206	0
2016.10.15	18:00	PIA	RCH	2:1	Gliwice	11	76	4	16.7	16.7	0	1	7667	1
2016.10.01	15:30	ARK	PIA	1:2	Gdynia	15	67	2	100	5.7	0	0	7658	1
2016.09.26	18:00	PIA	ŚLĄ	1:1	Gliwice	14	72	3	0	59.3	0	1	4252	2
2016.09.17	20:30	WIS	PIA	1:0	Kraków	18	94	2	69	57.1	0	0	8483	0
2016.09.10	15:30	PIA	GKŁ	3:3	Gliwice	27	42	3	0	66.7	0	1	4528	2
2016.08.28	15:30	LPO	PIA	2:0	Poznań	30	40	4	0	0	0	0	11254	0
2016.08.20	18:00	PIA	POG	0:2	Gliwice	26	51	3	0	0	0	1	4286	0
2016.08.14	15:30	PIA	ZAG	0:0	Gliwice	22	64	4	0	0	0	1	4779	2
2016.08.07	18:00	LEG	PIA	0:0	Warszawa	22	41	6	0	0	0	0	18332	2
2016.07.31	18:00	KOR	PIA	1:1	Kielce	22	83	4	45.7	4.3	34.8	0	5062	2
2016.07.24	15:30	PIA	WPŁ	2:1	Gliwice	27	48	3	0	5.3	0	1	4581	1
2016.07.17	18:00	CRA	PIA	5:1	Kraków	17	80	2	56.1	3.5	0	0	7659	0
