2018.04.07	18:00	PIA	BBT	1:1	Gliwice	17	39	6	0	0	0	1	4211	2
2018.04.02	15:30	WPŁ	PIA	1:0	Płock	8	53	10	0	27.1	0	0	2718	0
2018.03.16	18:00	PIA	ZAG	0:0	Gliwice	-1	93	6	28.7	41.5	0	1	5397	2
2018.03.10	15:30	SAN	PIA	0:3	Nowy Sącz	13	46	2	0	0	0	0	682	1
2018.03.03	20:30	PIA	GÓR	0:3	1	5579	Gliwice	-12	72	1	0	0	0	0	 	0
2018.02.28	20:30	ARK	PIA	0:0	Gdynia	-9	73	8	0	0	0	0	3074	2
2018.02.25	15:30	PIA	WIS	0:0	Gliwice	-10	57	3	0	26.5	0	1	3396	2
2018.02.18	15:30	LGD	PIA	0:2	Gdańsk	1	80	2	0	28.6	0	0	7139	1
2018.02.12	18:00	PIA	JAG	0:2	Gliwice	-1	86	1	0	66.3	0	1	3147	0
2017.12.15	18:00	KOR	PIA	1:1	Kielce	2	82	3	23.9	21.7	0	0	5277	2
2017.12.12	18:00	PIA	LEG	0:1	Gliwice	5	60	6	33.3	0	0	1	5243	0
2017.12.09	15:30	ŚLĄ	PIA	2:2	Wrocław	2	69	5	7.5	3.8	0	0	5645	2
2017.12.03	15:30	PIA	LPO	0:0	Gliwice	-1	100	2	0	94.6	0	1	4560	2
2017.11.25	16:00	POG	PIA	2:2	Szczecin	3	93	3	64.1	59	0	0	1611	2
2017.11.18	15:30	PIA	CRA	1:0	Gliwice	3	70	4	11.1	18.9	0	1	4296	1
2017.11.05	15:30	BBT	PIA	2:1	Nieciecza	N/A	N/A	N/A	0	0	0	0	2612	0
2017.10.28	15:30	PIA	WPŁ	2:1	Gliwice	7	87	8	17	8.5	0	1	3784	1
2017.10.20	18:00	ZAG	PIA	2:2	Lubin	14	88	4	11.9	72.6	0	0	6021	2
2017.10.14	15:30	PIA	SAN	2:2	Gliwice	15	77	6	0	6.8	0	1	4248	2
2017.10.01	15:30	GÓR	PIA	1:0	Zabrze	16	45	4	0	0	0	0	22708	0
2017.09.22	18:00	PIA	ARK	0:1	Gliwice	11	88	3	62.9	48.6	0	1	3850	0
2017.09.16	20:30	WIS	PIA	2:0	Kraków	13	94	3	42.3	9.6	0	0	10822	0
2017.09.11	18:00	PIA	LGD	1:2	Gliwice	19	88	1	77.6	22.4	0	1	5140	0
2017.08.26	18:00	JAG	PIA	0:1	Białystok	21	49	3	0	4.1	0	0	10658	1
2017.08.19	18:00	PIA	KOR	2:0	Gliwice	16	94	1	11.7	40.3	0	1	4879	1
2017.08.11	20:30	LEG	PIA	3:1	Warszawa	30	59	6	0	0	0	0	13768	0
2017.08.04	18:00	PIA	ŚLĄ	1:1	Gliwice	26	65	5	0	0	0	1	4274	2
2017.07.30	18:00	LPO	PIA	5:1	Poznań	32	34	4	8.2	0	12.2	0	13783	0
2017.07.22	15:30	PIA	POG	1:2	Gliwice	28	40	3	0	45.5	0	1	4555	0
2017.07.15	18:00	CRA	PIA	1:1	Kraków	19	55	3	4.3	0	12.8	0	7609	2
