2018.04.07	18:00	CRA	ZAG	2:2	Kraków	17	49	6	0	8.6	0	1	2238	2
2018.03.31	15:30	BBT	CRA	2:0	Nieciecza	N/A	N/A	N/A	0	0	0	0	2510	0
2018.03.18	15:30	CRA	SAN	2:1	Kraków	-5	68	11	0	2.9	0	1	1783	1
2018.03.10	18:00	POG	CRA	0:3	Szczecin	5	82	4	21.6	64.9	0	0	6101	1
2018.03.04	15:30	CRA	ARK	2:1	Kraków	-1	43	3	0	62.8	0	1	2054	1
2018.02.27	18:00	WPŁ	CRA	0:1	Płock	-11	61	6	0	0	0	0	899	1
2018.02.24	20:30	CRA	LEG	0:0	Kraków	-10	62	5	14.5	17.4	0	1	2152	2
2018.02.17	18:00	JAG	CRA	1:0	Białystok	1	84	6	0	19.4	0	0	9090	0
2018.02.10	18:00	CRA	ŚLĄ	2:1	Kraków	-1	93	3	0	100	0	1	450	1
2017.12.18	18:00	GÓR	CRA	0:4	Zabrze	-3	93	1	0	73.9	0	0	17873	1
2017.12.13	20:30	CRA	WIS	1:4	Kraków	-2	86	1	0	31.7	0	1	14000	0
2017.12.10	18:00	LPO	CRA	1:0	Poznań	0	70	6	17.7	0	0	0	20692	0
2017.12.04	18:00	CRA	KOR	2:2	Kraków	1	90	6	25	9.4	0	1	5661	2
2017.11.24	18:00	CRA	LGD	2:1	Kraków	6	93	0	0	88.4	0	1	5611	1
2017.11.18	15:30	PIA	CRA	1:0	Gliwice	3	70	4	11.1	18.9	0	0	4296	0
2017.11.05	15:30	ZAG	CRA	1:2	Lubin	12	72	5	0	15.7	0	0	5219	1
2017.10.28	18:00	CRA	BBT	1:1	Kraków	7	90	7	88.4	0	0	1	6431	2
2017.10.21	15:30	SAN	CRA	1:1	Nowy Sącz	13	79	1	0	0	0	0	2953	2
2017.10.16	18:00	CRA	POG	3:0	Kraków	19	65	2	0	91.7	0	1	5769	1
2017.09.29	20:30	ARK	CRA	1:1	Gdynia	8	76	4	0	0	0	0	8541	2
2017.09.25	18:00	CRA	WPŁ	1:3	Kraków	15	79	3	0	0	0	1	4803	0
2017.09.17	18:00	LEG	CRA	1:0	Warszawa	13	95	3	87.5	12.5	0	0	16650	0
2017.09.09	20:30	CRA	JAG	1:1	Kraków	17	77	2	0	0	0	1	7262	2
2017.08.25	20:30	ŚLĄ	CRA	2:1	Wrocław	18	73	1	10.7	21.4	0	0	8967	0
2017.08.18	20:30	CRA	GÓR	3:3	Kraków	24	61	1	0	0	0	1	8346	2
2017.08.12	20:30	WIS	CRA	2:1	Kraków	17	94	1	14.5	0	34.5	0	25523	0
2017.08.06	18:00	CRA	LPO	0:2	Kraków	18	90	3	50.9	0	0	1	9114	0
2017.07.31	18:00	KOR	CRA	4:2	Kielce	32	36	3	0	0	4.4	0	7270	0
2017.07.22	18:00	LGD	CRA	0:1	Gdańsk	19	64	6	0	0	0	0	15624	1
2017.07.15	18:00	CRA	PIA	1:1	Kraków	19	55	3	4.3	0	12.8	1	7609	2
