2017.04.22	18:00	CRA	LEG	1:2	Kraków	9	45	7	48.2	0	0	1	12432	0
2017.04.15	18:00	JAG	CRA	0:0	Białystok	6	80	2	0	0	0	0	10000	2
2017.04.07	18:00	CRA	ŚLĄ	1:0	Kraków	8	91	4	87.1	11.4	0	1	6342	1
2017.04.01	18:00	WPŁ	CRA	4:1	Płock	21	38	4	0	0	0	0	8127	0
2017.03.19	15:30	KOR	CRA	3:0	Kielce	4	55	5	6.5	0	0	0	6328	0
2017.03.13	18:00	CRA	ZAG	1:1	Kraków	5	78	1	0	41.2	0	1	6473	2
2017.03.04	15:30	CRA	ARK	1:1	Kraków	16	36	7	0	0	0	1	9255	2
2017.02.25	18:00	LGD	CRA	4:2	Gdańsk	1	60	3	0	0	0	0	13018	0
2017.02.19	15:30	CRA	POG	1:1	Kraków	4	70	4	0	87.2	0	1	7824	2
2017.02.10	18:00	RCH	CRA	0:1	Chorzów	-3	74	5	0	0	0	0	6179	1
2016.12.17	20:30	CRA	LPO	1:1	Kraków	-2	86	3	10.6	89.4	0	1	8117	2
2016.12.10	20:30	WIS	CRA	1:1	Kraków	9	81	8	21.8	10.9	0	0	28907	2
2016.12.04	15:30	CRA	GKŁ	1:1	Kraków	0	75	2	0	77.1	0	1	5423	2
2016.11.25	18:00	CRA	BBT	1:3	Kraków	2	94	2	13.1	90.5	0	1	7164	0
2016.11.18	18:00	PIA	CRA	2:2	Gliwice	8	81	4	0	46.7	0	0	4532	2
2016.11.06	18:00	LEG	CRA	2:0	Warszawa	6	88	3	45.9	40.5	0	0	24342	0
2016.10.30	15:30	CRA	JAG	1:3	Kraków	8	61	7	8.5	0	0	1	7755	0
2016.10.22	18:00	ŚLĄ	CRA	2:2	Wrocław	7	72	1	18.2	48.5	0	0	6482	2
2016.10.14	18:00	CRA	WPŁ	1:0	Kraków	9	78	4	0	16	0	1	7448	1
2016.10.02	15:30	CRA	KOR	6:0	Kraków	22	53	1	35.8	25.4	0	1	8607	1
2016.09.24	20:30	ZAG	CRA	1:1	Lubin	11	93	0	0	64.3	0	0	6134	2
2016.09.19	18:00	ARK	CRA	1:0	Gdynia	14	51	1	0	0	0	0	9436	0
2016.09.09	18:00	CRA	LGD	0:1	Kraków	27	51	0	0	29.6	0	1	8413	0
2016.08.27	15:30	POG	CRA	1:1	Szczecin	25	61	3	0	17.8	0	0	8125	2
2016.08.20	15:30	CRA	RCH	1:1	Kraków	28	42	2	0	8.7	0	1	0*	2
2016.08.12	20:30	LPO	CRA	2:1	Poznań	18	68	2	17.3	15.4	0	0	10724	0
2016.08.05	20:30	CRA	WIS	2:1	Kraków	21	78	6	10	2	0	1	14000	1
2016.07.31	15:30	GKŁ	CRA	0:0	Lublin	29	42	1	37.2	4.7	34.9	0	4015	2
2016.07.24	15:30	BBT	CRA	3:2	Nieciecza	N/A	N/A	N/A	0	0	0	0	4595	0
2016.07.17	18:00	CRA	PIA	5:1	Kraków	17	80	2	56.1	3.5	0	1	7659	1
