2023-03-10 14:49:30,058: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-10 14:49:30,059: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,061: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,061: root: INFO: Current backtesting datetime 2022-01-19 09:30:00-05:00
2023-03-10 14:49:30,062: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,063: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,063: root: INFO: Current backtesting datetime 2022-01-20 09:30:00-05:00
2023-03-10 14:49:30,065: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,066: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,066: root: INFO: Current backtesting datetime 2022-01-21 09:30:00-05:00
2023-03-10 14:49:30,068: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,069: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,070: root: INFO: Current backtesting datetime 2022-01-22 09:30:00-05:00
2023-03-10 14:49:30,070: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,072: root: INFO: Current backtesting datetime 2022-01-22 09:25:00-05:00
2023-03-10 14:49:30,073: root: INFO: Current backtesting datetime 2022-01-22 09:25:00-05:00
2023-03-10 14:49:30,073: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-03-10 14:49:30,075: root: INFO: Current backtesting datetime 2022-01-24 08:30:00-05:00
2023-03-10 14:49:30,075: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-10 14:49:30,076: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,077: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,078: root: INFO: Current backtesting datetime 2022-01-24 09:30:00-05:00
2023-03-10 14:49:30,079: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-10 14:49:30,081: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,082: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,083: root: INFO: Current backtesting datetime 2022-01-25 09:30:00-05:00
2023-03-10 14:49:30,083: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,084: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,084: root: INFO: Current backtesting datetime 2022-01-26 09:30:00-05:00
2023-03-10 14:49:30,085: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,086: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,087: root: INFO: Current backtesting datetime 2022-01-27 09:30:00-05:00
2023-03-10 14:49:30,087: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,088: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,088: root: INFO: Current backtesting datetime 2022-01-28 09:30:00-05:00
2023-03-10 14:49:30,089: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,090: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,090: root: INFO: Current backtesting datetime 2022-01-29 09:30:00-05:00
2023-03-10 14:49:30,092: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,094: root: INFO: Current backtesting datetime 2022-01-29 09:25:00-05:00
2023-03-10 14:49:30,096: root: INFO: Current backtesting datetime 2022-01-29 09:25:00-05:00
2023-03-10 14:49:30,096: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-03-10 14:49:30,098: root: INFO: Current backtesting datetime 2022-01-31 08:30:00-05:00
2023-03-10 14:49:30,099: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-10 14:49:30,099: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,101: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,102: root: INFO: Current backtesting datetime 2022-01-31 09:30:00-05:00
2023-03-10 14:49:30,102: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-10 14:49:30,103: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,104: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,104: root: INFO: Current backtesting datetime 2022-02-01 09:30:00-05:00
2023-03-10 14:49:30,105: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,106: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,106: root: INFO: Current backtesting datetime 2022-02-02 09:30:00-05:00
2023-03-10 14:49:30,107: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,108: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,108: root: INFO: Current backtesting datetime 2022-02-03 09:30:00-05:00
2023-03-10 14:49:30,109: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,110: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,110: root: INFO: Current backtesting datetime 2022-02-04 09:30:00-05:00
2023-03-10 14:49:30,111: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,112: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,112: root: INFO: Current backtesting datetime 2022-02-05 09:30:00-05:00
