2017.04.22	18:00	LPO	RCH	3:0	Poznań	7	67	6	69.8	0	0	1	20114	1
2017.04.15	20:30	WPŁ	LPO	0:3	Płock	8	87	6	5.8	0	0	0	9750	1
2017.04.09	18:00	LPO	LEG	1:2	Poznań	15	51	3	0	41.9	0	1	41026	0
2017.03.31	20:30	WIS	LPO	0:0	Kraków	13	67	1	0	2.3	0	0	30218	2
2017.03.19	15:30	LPO	GKŁ	0:0	Poznań	6	56	4	60	10.8	0	1	40324	2
2017.03.10	20:30	ARK	LPO	1:4	Gdynia	4	81	5	0	0	0	0	11514	1
2017.03.05	18:00	LPO	LGD	1:0	Poznań	9	68	2	13.1	39.3	0	1	31281	1
2017.02.24	20:30	POG	LPO	0:3	Szczecin	1	69	4	24.5	11.3	0	0	8678	1
2017.02.18	20:30	PIA	LPO	0:3	Gliwice	1	100	2	23.4	70.2	0	0	3875	1
2017.02.10	20:30	LPO	BBT	3:0	Poznań	-3	54	6	0	20	0	1	10453	1
2016.12.17	20:30	CRA	LPO	1:1	Kraków	-2	86	3	10.6	89.4	0	0	8117	2
2016.12.11	15:30	LPO	KOR	1:0	Poznań	5	93	7	82.7	22.7	0	1	12025	1
2016.12.04	18:00	JAG	LPO	2:1	Białystok	-4	88	2	0	0	0	0	10000	0
2016.11.25	20:30	ZAG	LPO	0:3	Lubin	1	93	1	0	78.2	0	0	8819	1
2016.11.20	18:00	LPO	ŚLĄ	3:0	Poznań	7	90	4	0	13.2	0	1	15943	1
2016.11.04	20:30	RCH	LPO	0:5	Chorzów	4	75	4	0	0	0	0	7296	1
2016.10.29	20:30	LPO	WPŁ	2:0	Poznań	6	87	5	18.6	0	0	1	9591	1
2016.10.22	20:30	LEG	LPO	2:1	Warszawa	7	93	1	41.7	67.9	0	0	28842	0
2016.10.16	18:00	LPO	WIS	1:1	Poznań	6	89	5	48.3	25	0	1	20158	2
2016.09.30	20:30	GKŁ	LPO	1:2	Lublin	16	78	0	0	23.9	0	0	7078	1
2016.09.25	18:00	LPO	ARK	0:0	Poznań	18	43	3	0	2.1	0	1	39539	2
2016.09.18	15:30	LGD	LPO	2:1	Gdańsk	15	51	7	0	0	0	0	26054	0
2016.09.11	15:30	LPO	POG	3:1	Poznań	29	37	4	0	4.7	0	1	17247	1
2016.08.28	15:30	LPO	PIA	2:0	Poznań	30	40	4	0	0	0	1	11254	1
2016.08.19	20:30	BBT	LPO	0:0	Nieciecza	N/A	N/A	N/A	0	0	0	0	4595	2
2016.08.12	20:30	LPO	CRA	2:1	Poznań	18	68	2	17.3	15.4	0	1	10724	1
2016.08.06	20:30	KOR	LPO	4:1	Kielce	16	96	1	37	45.7	0	0	5989	0
2016.07.29	20:30	LPO	JAG	0:2	Poznań	23	65	1	43.1	3.9	29.4	1	10396	0
2016.07.24	18:00	LPO	ZAG	0:2	Poznań	24	65	2	18.9	11.3	0	1	16354	0
2016.07.15	20:30	ŚLĄ	LPO	0:0	Wrocław	14	94	7	54.4	0	0	0	12402	2
