2015.04.29	20:30	POD	LPO	0:2	Bielsko-Biała	6	70	1	0	0	0	0	5632	1
2015.04.25	20:30	LPO	ŚLĄ	2:0	Poznań	19	32	1	23.5	0	0	1	22175	1
2015.04.19	15:30	GKŁ	LPO	1:1	Lublin	5	80	5	23.9	0	0	0	6143	2
2015.04.12	18:00	LPO	KOR	1:1	Poznań	13	32	5	4.9	0	0	1	24308	2
2015.04.04	18:00	GKS	LPO	1:2	Bełchatów	3	81	3	0	16	2.1	0	4085	1
2015.03.22	18:00	LPO	LEG	2:1	Poznań	2	33	2	0	0	0	1	41545	1
2015.03.14	18:00	ZAW	LPO	1:0	Bydgoszcz	5	75	3	67.4	0	0	0	4893	0
2015.03.06	20:30	LPO	JAG	2:0	Poznań	4	93	2	57.1	17.1	0	1	18253	1
2015.02.27	20:30	CRA	LPO	0:0	Kraków	5	93	0	0	97.4	0	0	9151	2
2015.02.22	15:30	LPO	RCH	2:1	Poznań	6	61	3	0	29.8	0	1	16672	1
2015.02.14	18:00	POG	LPO	1:1	Szczecin	0	86	2	0	52.3	0	0	9684	2
2014.12.13	18:00	LPO	LGD	1:0	Poznań	5	88	3	17	0	0	1	16029	1
2014.12.07	18:00	WIS	LPO	1:2	Kraków	0	95	3	0	89.1	0	0	17263	1
2014.11.30	15:30	LPO	GÓR	3:0	Poznań	-3	80	6	0	8.5	0	1	12749	1
2014.11.23	18:00	PIA	LPO	3:2	Gliwice	3	87	2	0	16	0	0	5173	0
2014.11.07	20:30	LPO	POD	1:1	Poznań	8	87	1	6.7	55	0	1	12991	2
2014.11.02	15:30	ŚLĄ	LPO	1:1	Wrocław	14	88	3	0	62.3	0	0	22687	2
2014.10.26	15:30	LPO	GKŁ	1:0	Poznań	11	82	3	6.7	84.4	0	1	14882	1
2014.10.19	15:30	KOR	LPO	2:2	Kielce	18	66	4	0	54.8	0	0	7401	2
2014.10.05	18:00	LPO	GKS	5:0	Poznań	15	68	1	0	18.8	0	1	18717	1
2014.09.27	20:30	LEG	LPO	2:2	Warszawa	12	76	3	11.6	41.9	0	0	25934	2
2014.09.20	20:30	LPO	ZAW	6:2	Poznań	16	94	0	35.1	54.1	0	1	11078	1
2014.09.13	18:00	JAG	LPO	1:0	Białystok	22	56	2	0	0	0	0	7435	0
2014.08.31	18:00	LPO	CRA	1:1	Poznań	17	95	2	93.8	30.9	0	1	14884	2
2014.08.24	18:00	RCH	LPO	0:0	Chorzów	15	67	5	13.8	2.1	2.1	0	7398	2
2014.08.16	20:30	LPO	POG	1:1	Poznań	17	64	3	31.4	2	0	1	13174	2
2014.08.10	15:30	LGD	LPO	1:2	Gdańsk	22	64	5	0	0	0	0	25529	1
2014.08.03	18:00	LPO	WIS	2:3	Poznań	20	83	3	18.9	0	41.5	1	16264	0
2014.07.27	18:00	GÓR	LPO	1:1	Zabrze	29	43	5	0	1.1	0	0	3000	2
2014.07.20	15:30	LPO	PIA	4:0	Poznań	33	28	3	0	0	0	1	0	1
